,Title,Artist,track_id,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration,Time_Signature,explicit,Popularity,Release_Year,billboard_hot_100
7219,one of us,joan osborne,1xNmF1Uep5OGutizZSbKvd,0.316,0.499,9.0,-7.899,1.0,0.0298,0.0108,1.8100000000000006e-05,0.126,0.403,174.782,320467.0,4.0,0.0,68.0,1995.0,0
7221,do you really like it? - radio edit,dj pied piper & the masters of ceremonies,4Mnw05kNd0j1XDHwtfzofp,0.847,0.877,2.0,-5.424,1.0,0.0493,0.124,0.0,0.14800000000000002,0.764,131.04399999999998,217120.0,4.0,1.0,57.0,2001.0,0
7222,an honest mistake,the bravery,7DoMGZLVzga3vhyZlb0hBX,0.465,0.883,2.0,-4.259,0.0,0.0297,3.29e-06,0.506,0.101,0.644,140.047,219707.0,4.0,1.0,56.0,2005.0,0
7223,we are your friends - justice vs simian,justice,49ErwcBYfYRPNBdRuPvpYA,0.615,0.97,9.0,1.342,0.0,0.119,0.0104,0.384,0.17800000000000002,0.507,122.993,262773.0,4.0,0.0,64.0,2006.0,0
7224,the one and only,chesney hawkes,69Tyiih00ZZKboHFnXp0VF,0.6809999999999999,0.6970000000000001,4.0,-11.063,1.0,0.0327,0.357,0.0,0.388,0.775,119.956,223667.0,4.0,0.0,63.0,1991.0,0
7225,rubber lover,marmaduke duke,4GeVvd9yjkfO4kp322EKai,0.762,0.675,2.0,-9.537,1.0,0.0501,0.00156,0.868,0.0734,0.797,145.138,114390.0,4.0,0.0,0.0,2009.0,0
7226,mundian to bach ke,panjabi mc,6wFq4QVUy4OlLhGwhKhA3Y,0.778,0.879,8.0,-4.9510000000000005,0.0,0.0371,0.399,0.792,0.15,0.942,98.077,244667.0,4.0,0.0,35.0,2019.0,0
7227,voodoo child,rogue traders,5KVll4Si4pL02nmrUvAHrc,0.652,0.959,4.0,-5.047,1.0,0.0375,0.00172,0.000325,0.115,0.8029999999999999,132.453,237720.0,4.0,0.0,53.0,2011.0,0
7228,jcb,nizlopi,3vBcocRKNzjTeKxVmyaxmz,0.556,0.494,2.0,-7.023,1.0,0.0729,0.713,0.0,0.383,0.599,104.068,227053.0,4.0,0.0,36.0,2004.0,0
7229,glorious,andreas johnson,6XjzinnQJMwFYbka5zZRYA,0.45,0.755,11.0,-5.029,0.0,0.0383,0.00169,0.00451,0.13699999999999998,0.0648,103.185,207168.0,4.0,0.0,21.0,1999.0,0
7230,oops (oh my) - feat. missy elliott,tweet,5Y0E3dOeynKuLDAXu0t0Bg,0.66,0.536,10.0,-8.786,0.0,0.29,0.233,0.006690000000000001,0.111,0.775,159.963,237800.0,4.0,1.0,64.0,2002.0,0
7231,dream catch me,newton faulkner,3vIVCdRx0jaxegLrtuGYvH,0.629,0.722,2.0,-5.693,1.0,0.0277,0.197,0.0,0.108,0.58,118.003,236253.0,4.0,0.0,61.0,2007.0,0
7232,badman riddim (jump) - radio edit,vato gonzalez feat. foreign beggars,294kzYMYnMI8oA0E10OIYa,0.6970000000000001,0.953,4.0,-6.1789999999999985,1.0,0.206,0.00749,4.03e-05,0.454,0.647,129.014,165333.0,4.0,0.0,24.0,2011.0,0
7233,babycakes,3 of a kind,0dAn58pe2GWDTlqa2Th4mP,0.8170000000000001,0.7190000000000001,0.0,-6.858,1.0,0.0982,0.351,3.33e-06,0.0592,0.838,137.944,154387.0,4.0,0.0,56.0,2004.0,0
7234,never gonna let you go - kelly g. bump-n-go vocal edit,tina moore,0bwYKV0xuWcYviq9XJbCex,0.754,0.696,0.0,-5.351,1.0,0.0363,0.116,0.00112,0.0537,0.7509999999999999,102.87,253080.0,4.0,0.0,27.0,2013.0,0
7235,in this city,iglu & hartly,4cz5kbqYnqjo9MntyG4gkq,0.691,0.838,1.0,-2.984,1.0,0.036,0.000987,1.09e-06,0.0435,0.64,120.057,246040.0,4.0,0.0,0.0,2008.0,0
7236,got some teeth,obie trice,7tszeVkfxO5ISkjZWpIG88,0.785,0.8640000000000001,10.0,-2.955,0.0,0.192,0.19,9.19e-06,0.345,0.7759999999999999,106.495,227027.0,4.0,1.0,49.0,2003.0,0
7237,generator,the holloways,5huKxZxNzciArMf5RQ57Da,0.53,0.904,0.0,-3.614,1.0,0.0486,0.0648,0.0,0.331,0.923,121.962,177200.0,4.0,0.0,48.0,2006.0,0
7238,loneliness - radio cut,tomcraft,1zEru7ZuZFzkjRoUDvsWQ6,0.629,0.914,6.0,-7.3439999999999985,0.0,0.0382,0.0343,0.531,0.095,0.7240000000000001,131.961,228653.0,4.0,0.0,51.0,2003.0,0
7239,invencible,chocquibtown,7JnFZ24rWPKVxFZd1xw6dm,0.6579999999999999,0.862,6.0,-5.992000000000001,0.0,0.0445,0.0775,0.0,0.123,0.825,149.98,237080.0,4.0,0.0,49.0,2018.0,0
7240,rumba de la buena,aymee nuviola,29CWrnXGrZbEBXxIPL1hWU,0.745,0.953,11.0,-3.921,1.0,0.154,0.0996,0.00241,0.163,0.857,126.974,202941.0,4.0,0.0,38.0,2017.0,0
7242,back to the crib,juelz santana,3PtlDRj2jzwDnAfLgvqaSd,0.485,0.8740000000000001,8.0,-0.6559999999999999,1.0,0.35,0.012,0.0,0.109,0.573,190.032,264920.0,4.0,1.0,44.0,2009.0,0
7243,traidora,gente de zona,7Fl3wSxRqBljyQH8dJSz9c,0.7170000000000001,0.929,10.0,-4.956,1.0,0.053,0.233,0.0,0.359,0.586,94.995,216320.0,4.0,0.0,63.0,2016.0,0
7244,uno más,n.o.r.e.,3gKx8MjTqbFKj6jn3xujFm,0.873,0.802,7.0,-3.622,1.0,0.257,0.377,5.09e-05,0.369,0.525,99.961,227267.0,4.0,0.0,0.0,2018.0,0
7245,la modelo,ozuna,2SbzdGpOKlH3HIAGTWTbwU,0.574,0.7340000000000001,1.0,-2.697,1.0,0.0728,0.241,0.00806,0.0962,0.769,98.023,255507.0,4.0,0.0,69.0,2018.0,0
7246,afro mambo,roberto fonseca,0wY0E2GIqSSH2WuoV9FBRM,0.387,0.841,10.0,-6.1720000000000015,1.0,0.098,0.696,0.162,0.614,0.665,100.033,225173.0,4.0,0.0,28.0,2016.0,0
7247,una copa llena,la dame blanche,4jZT3oUMiqqej6kGvX2P6g,0.833,0.85,4.0,-4.773,0.0,0.193,0.0587,0.00048,0.0641,0.887,157.97,179960.0,1.0,1.0,10.0,2018.0,0
7248,represent,orishas,0re10AzjmdBlQqqaCDKxUQ,0.8690000000000001,0.6409999999999999,6.0,-7.86,1.0,0.0629,0.165,4.3e-06,0.208,0.928,95.212,226800.0,4.0,0.0,30.0,2017.0,0
7249,salsa & choke,chocquibtown,4OfK9MAPV8MvRWMxxPpU1m,0.687,0.951,9.0,-4.391,0.0,0.0528,0.261,0.0,0.08,0.91,93.996,248400.0,4.0,1.0,48.0,2015.0,0
7250,plena y bomba (feat. calle 13),susana baca,5hd2KQbzlMF1hmAlBTNCgi,0.665,0.415,0.0,-10.334,1.0,0.183,0.491,0.000563,0.0624,0.836,110.319,278787.0,4.0,0.0,36.0,2011.0,0
7251,mi niña lola,buika,7uDjOQtIiy7wk2UQdHj97u,0.591,0.275,4.0,-8.051,0.0,0.0356,0.85,0.0,0.0903,0.191,109.333,269400.0,4.0,0.0,48.0,2006.0,0
7252,puro teatro,la lupe,0DzEFFdQvaL47DD1B8bJ5C,0.45,0.386,1.0,-10.658,0.0,0.031,0.528,0.0,0.181,0.589,108.463,177160.0,4.0,0.0,37.0,1999.0,0
7253,professionally,busy signal,37dNJa5d9IoJjfE68vor0Z,0.564,0.933,6.0,-2.625,0.0,0.172,0.0299,0.136,0.0597,0.957,156.374,144120.0,5.0,1.0,22.0,2014.0,0
7254,se que soy,amara la negra,4ooiBtUGwntacxCef7LAPS,0.7709999999999999,0.7559999999999999,6.0,-6.811,0.0,0.141,0.113,0.0,0.0743,0.515,176.00099999999995,211040.0,4.0,1.0,26.0,2016.0,0
7255,dinero,trinidad cardona,3ggtU1ZOKO8ZNiqPNyXGcm,0.708,0.782,2.0,-4.687,1.0,0.0674,0.00772,0.0,0.107,0.484,119.997,160880.0,4.0,1.0,80.0,2018.0,0
7256,own it,mack wilds,051VzpEn17dLinnypLAUNG,0.7609999999999999,0.821,6.0,-2.407,0.0,0.0695,0.0941,5.73e-06,0.0594,0.519,98.082,254773.0,4.0,0.0,37.0,2013.0,0
7257,algo contigo,gente de zona,5l390fUPNwGSi6ECobpc20,0.687,0.969,9.0,-3.179,1.0,0.0597,0.0444,0.0,0.0927,0.765,127.961,209280.0,4.0,0.0,54.0,2016.0,0
7258,yo aprendi,danay suárez,0GgamUsKuvYz3gv8k4uTuI,0.841,0.561,6.0,-5.5779999999999985,0.0,0.343,0.513,2.95e-06,0.0984,0.8690000000000001,91.003,192960.0,4.0,0.0,48.0,2019.0,0
7259,guajira (i love u 2 much),yerba buena,6LuKwOlk7P0ZpR9L6c9b4y,0.812,0.7609999999999999,11.0,-7.923999999999999,0.0,0.112,0.0222,0.000286,0.0911,0.6920000000000001,104.037,249720.0,4.0,1.0,52.0,2003.0,0
7260,en el ultimo trago - con la colaboracion de chucho valdes,buika,4FJ84dOQcy2xCPQ584jKDX,0.57,0.0504,9.0,-11.648,1.0,0.0477,0.919,0.0,0.0894,0.383,137.107,168080.0,3.0,0.0,39.0,2009.0,0
7261,don't unplug my body,daymé arocena,1nQ57qUxbC32K6zWEPlttu,0.807,0.443,11.0,-10.882,0.0,0.1,0.52,0.114,0.116,0.614,97.994,298195.0,4.0,0.0,10.0,2015.0,0
7262,pretty wings - uncut,maxwell,22NLm3IIR9NLG0cUYtmHMW,0.563,0.402,9.0,-10.496,1.0,0.0668,0.252,2.07e-06,0.0886,0.2,115.561,310520.0,4.0,0.0,63.0,2009.0,0
7263,cuando te veo,chocquibtown,2GSATPFZXyHG28JCkq5gTM,0.579,0.7170000000000001,6.0,-5.154,0.0,0.0479,0.0211,3.85e-05,0.154,0.616,177.78799999999995,231013.0,4.0,0.0,51.0,2015.0,0
7264,mala - main,maluca,61q1lQx1moopEkcvLwJwiX,0.8859999999999999,0.759,10.0,-6.282,0.0,0.038,0.16,0.0372,0.0971,0.552,109.935,163636.0,4.0,0.0,0.0,2016.0,0
7265,what a night (feat. jeremih),kat deluna,1Y4eicRBaFEKJ5NlWjgfDq,0.865,0.563,1.0,-6.7479999999999976,1.0,0.0371,0.00217,3.77e-05,0.0341,0.6509999999999999,104.008,184818.0,4.0,1.0,0.0,2016.0,0
7266,boy you knock me out - single edit,tatyana ali,6iGDujtLtAsakcqVZRMXMK,0.685,0.713,6.0,-7.065,0.0,0.0611,0.131,1.12e-05,0.162,0.6829999999999999,92.184,239013.0,4.0,1.0,33.0,2013.0,0
7267,mecanica (feat. cambio),bocafloja,4bi82yWoNOAJfoKxW8qBCD,0.606,0.69,4.0,-5.666,1.0,0.322,0.211,0.0,0.0668,0.72,92.78,262235.0,4.0,0.0,0.0,2013.0,0
7268,bailando todo se olvida,aymee nuviola,6HMeZJTn3dw3jB3EeX7R1o,0.758,0.965,7.0,-3.033,0.0,0.0656,0.248,0.0,0.35,0.917,105.499,191221.0,4.0,0.0,36.0,2017.0,0
7269,bembé,orishas,5IVVaoPJJmWGmGjyuHAnlS,0.585,0.912,7.0,-3.38,0.0,0.07,0.0174,0.0,0.234,0.243,96.011,263898.0,3.0,0.0,41.0,2018.0,0
7270,güasa güasa (feat. voltio),tego calderon,7gXoDdtHUAT58STSAjhmLu,0.845,0.8170000000000001,1.0,-4.88,1.0,0.0761,0.208,1.7199999999999998e-05,0.13699999999999998,0.685,94.991,318000.0,4.0,1.0,53.0,2004.0,0
7271,por donde vas,alex cuba,4NSj2X0oGLX2RMZX81aRtK,0.6509999999999999,0.515,5.0,-9.857,1.0,0.0482,0.718,2.92e-06,0.0968,0.57,88.948,207013.0,4.0,0.0,32.0,2012.0,0
7272,vida loca,francisco céspedes,4w9o81y0dXFKgraEwfEgTz,0.429,0.328,1.0,-10.84,0.0,0.0603,0.866,5e-05,0.0983,0.262,68.609,194480.0,4.0,0.0,61.0,1998.0,0
7273,say i,christina milian,5vG93SYHh7SWqPLRtmODVq,0.674,0.909,8.0,-2.267,1.0,0.134,0.0196,0.0,0.653,0.6659999999999999,100.058,211267.0,4.0,1.0,26.0,2006.0,0
7274,de corazón,x alfonso,1No13FL0EeJTlUdS2h20A0,0.589,0.495,2.0,-8.588,1.0,0.035,0.423,0.0,0.113,0.188,159.859,247154.0,4.0,0.0,24.0,2011.0,0
7275,se te olvidó,kalimba,0HpOft5SON0qXcoicEug2m,0.7809999999999999,0.498,10.0,-6.17,1.0,0.0273,0.184,0.0,0.103,0.34600000000000003,113.981,269360.0,4.0,0.0,67.0,2008.0,0
7276,si no vuelves,gente de zona,3MIhs0pA6pSkFFdXWVVz03,0.6809999999999999,0.912,6.0,-5.006,0.0,0.04,0.102,7.18e-05,0.325,0.667,92.021,215640.0,4.0,0.0,59.0,2019.0,0
7277,1999,charli xcx,05mAIVLkIWc2d1UBYZBCp8,0.7390000000000001,0.742,7.0,-4.586,1.0,0.0329,0.0227,1.39e-06,0.229,0.659,124.016,189000.0,4.0,0.0,63.0,2018.0,0
7278,cherry,rina sawayama,49eeirITrqP3pJALseu6Ed,0.5770000000000001,0.79,3.0,-3.458,1.0,0.0494,0.0129,5.06e-06,0.334,0.645,102.03,205224.0,4.0,0.0,0.0,2018.0,0
7279,can't be you,l devine,14zafKrerS9zkyh6eZot4v,0.7490000000000001,0.616,6.0,-5.807,1.0,0.0351,0.201,0.00161,0.119,0.419,101.993,185036.0,4.0,0.0,26.0,2018.0,0
7280,i need a night out,chelcee grimes,0desJH8bu68LRIzBCe3Cnv,0.6970000000000001,0.762,4.0,-5.027,1.0,0.0667,0.0563,8.39e-06,0.32,0.716,147.996,200900.0,4.0,1.0,15.0,2018.0,0
7281,honey - single edit,robyn,1N0rYVSziD8aPL1NRgsWz2,0.61,0.621,11.0,-8.158999999999999,0.0,0.0779,0.0216,0.000176,0.119,0.0824,115.975,231083.0,4.0,1.0,29.0,2018.0,0
7282,mission,blithe,6NXvNJisJaylD494aF0FBt,0.892,0.583,8.0,-6.81,1.0,0.0983,0.00604,1.16e-06,0.0731,0.5379999999999999,115.043,183357.0,4.0,0.0,0.0,2018.0,0
7283,what’s-her-face,christine and the queens,6tLxGx6UJoTNXQAv1vc033,0.482,0.4920000000000001,7.0,-9.77,1.0,0.051,0.307,0.00101,0.256,0.0394,159.838,303067.0,4.0,0.0,35.0,2018.0,0
7284,everybody loves you,soak,1PxYBwSk5iZkp43hR5v6yu,0.37,0.785,1.0,-3.599,1.0,0.0335,0.352,0.00013700000000000002,0.22,0.393,155.876,199778.0,4.0,1.0,0.0,2018.0,0
7285,honey lavender,ieuan,69akC0aqBFpcjUIngeadb3,0.8009999999999999,0.447,8.0,-9.272,0.0,0.043,0.453,0.0,0.092,0.805,147.056,180000.0,4.0,0.0,0.0,2019.0,0
7286,screwed (feat. zoë kravitz),janelle monáe,1Z2MfAx1nJ09NzGjodnvRW,0.73,0.6809999999999999,8.0,-7.582000000000002,0.0,0.0405,0.0441,0.000245,0.27,0.446,106.017,302492.0,4.0,1.0,50.0,2018.0,0
7287,here for my habits,ängie,0z8XMjjh0j897URJwmFDsG,0.466,0.758,1.0,-7.437,0.0,0.11,0.0051,1.1e-06,0.332,0.364,134.248,193933.0,4.0,1.0,38.0,2018.0,0
7288,fight like a girl,zolita,6UMX0iTW6kpJ7UnVlHKi9y,0.509,0.8420000000000001,10.0,-4.6110000000000015,0.0,0.102,0.205,0.0,0.185,0.35600000000000004,149.843,220000.0,4.0,1.0,46.0,2017.0,0
7289,i'm sorry,twinkids,4UfNvAnOzG8dnQFk7SiO7f,0.591,0.481,7.0,-8.314,1.0,0.0349,0.162,0.0,0.058,0.244,115.062,227690.0,4.0,0.0,14.0,2018.0,0
7290,the only one,lauren sanderson,4ddRgimWGvKnszTqqHssVz,0.809,0.722,7.0,-4.934,1.0,0.0692,0.13,0.0,0.118,0.621,98.016,215204.0,4.0,1.0,44.0,2018.0,0
7291,science,allie x,6OteeaJa1FSjBA6o1Ixwfq,0.575,0.81,6.0,-4.381,0.0,0.0381,0.00173,1.08e-06,0.203,0.501,159.937,235880.0,4.0,0.0,44.0,2018.0,0
7292,big bushy mustache,jake shears,0EH0MSfDScr5zr0x7Wn0QG,0.5529999999999999,0.927,0.0,-3.628,1.0,0.0855,0.024,0.000138,0.235,0.76,159.935,215933.0,4.0,1.0,16.0,2018.0,0
7293,body high,sam bluer,24p3WB5UUbtnybQqS9JPrz,0.565,0.8140000000000001,1.0,-5.65,1.0,0.225,0.00396,0.0,0.151,0.51,109.945,210089.0,4.0,0.0,22.0,2018.0,0
7294,dead inside,shamir,6g63WSMBHvZrJbfuoD7BO8,0.545,0.7170000000000001,0.0,-5.645,1.0,0.0341,0.00141,0.00689,0.14800000000000002,0.511,128.039,263438.0,4.0,0.0,5.0,2018.0,0
7295,day month second,girli,1OoUcjbhjJoa81FYwjA7ui,0.748,0.826,3.0,-4.18,1.0,0.065,0.004,5.3799999999999986e-05,0.0879,0.959,118.012,250467.0,4.0,1.0,35.0,2019.0,0
7296,boys don't cry,morgxn,4eTcEMriZAAbmfyl8Abp0i,0.552,0.486,0.0,-7.364,1.0,0.0359,0.491,0.00032900000000000003,0.225,0.262,129.995,223987.0,4.0,0.0,14.0,2018.0,0
7297,i know a place,muna,0bPSRn4crnh5f1JhELPlyL,0.685,0.9,5.0,-4.626,0.0,0.151,0.137,0.0,0.2,0.779,111.991,272813.0,4.0,0.0,58.0,2017.0,0
7298,test drive,emily burns,3BkUYDYqXrcl9wN741JMGl,0.6809999999999999,0.517,5.0,-5.9179999999999975,1.0,0.222,0.251,2.11e-06,0.13,0.6729999999999999,172.02,173930.0,4.0,1.0,40.0,2018.0,0
7299,only one,tom & collins,76BsXOvYUVdvfILEUTWzQL,0.764,0.9,10.0,-4.426,0.0,0.0317,0.000535,0.0207,0.08199999999999999,0.5760000000000001,120.0,172533.0,4.0,0.0,52.0,2018.0,0
7300,do it right,martin solveig,2uMbCJ8lxF7hqpQUaeo42D,0.805,0.763,5.0,-4.337,0.0,0.0703,0.0595,0.0543,0.0774,0.595,125.056,213211.0,4.0,0.0,63.0,2016.0,0
7301,devotion,wolfgang gartner,6up8h7Qy4rSBmeEpUfqf18,0.591,0.913,4.0,-3.443,0.0,0.0479,0.0277,0.0,0.24,0.66,126.997,175984.0,4.0,0.0,27.0,2016.0,0
7302,ilysm,steve aoki,6fpnHGeOWdw4nH0DSpmxbV,0.6509999999999999,0.884,1.0,-3.557,1.0,0.0326,0.0482,0.154,0.135,0.377,125.998,200952.0,4.0,0.0,51.0,2016.0,0
7303,hold you - radio edit,basto,6yXnuj4IRmxPA3EGmeMaEm,0.7040000000000001,0.738,1.0,-4.963,0.0,0.0358,0.0212,0.359,0.0667,0.909,128.007,187500.0,4.0,0.0,38.0,2015.0,0
7304,never sleep alone (feat. tess comrie),kaskade,5xvagygk66wKzm6ecuUp14,0.621,0.831,6.0,-3.793,0.0,0.038,0.185,0.000925,0.102,0.527,125.946,224133.0,4.0,0.0,49.0,2015.0,0
7305,samsara,tungevaag & raaban,04xLp87480JkyiHIiWgj8I,0.489,0.6409999999999999,11.0,-7.011,0.0,0.032,0.00598,0.0201,0.122,0.5870000000000001,108.901,211885.0,4.0,0.0,43.0,2015.0,0
7306,be right there,diplo,2egKQvoHiCJyHXn8lRlsrl,0.695,0.797,7.0,-5.199,1.0,0.0548,0.00259,0.112,0.664,0.297,124.972,237051.0,4.0,0.0,56.0,2015.0,0
7307,let me hold you (turn me on),cheat codes,3aLWuWKHaTV4Ok7LKvXRYn,0.6809999999999999,0.774,1.0,-3.167,0.0,0.0787,0.0992,0.0,0.35,0.267,102.924,162425.0,4.0,0.0,65.0,2016.0,0
7308,let the music,ang,6gWM3eDDraJ7dt9f94SXpT,0.654,0.974,6.0,-3.221,0.0,0.227,0.000977,0.379,0.345,0.113,128.004,166062.0,4.0,0.0,18.0,2018.0,0
7309,belong,axwell,4GqVasDFNvA8YCF1nG9M6a,0.535,0.882,6.0,-3.104,1.0,0.0389,0.0265,0.0,0.104,0.228,127.957,217500.0,4.0,0.0,36.0,2016.0,0
7310,blinded,magomar,010vYuTvUjhcUAx6ICC3p0,0.618,0.809,4.0,-3.463,1.0,0.0518,0.0133,0.0,0.0372,0.536,110.072,183250.0,4.0,0.0,32.0,2018.0,0
7311,psy or die,carnage,0y3VbJU7mDnaUboUrVj1I4,0.484,0.7559999999999999,6.0,-4.379,0.0,0.0579,0.00209,0.314,0.3,0.239,139.9,187093.0,4.0,0.0,55.0,2016.0,0
7312,is this love - remix,bob marley & the wailers,1G8yVHxDLlEjDAt02Dfbmi,0.813,0.6859999999999999,6.0,-7.593,0.0,0.0352,0.034,0.00636,0.293,0.301,121.981,199656.0,4.0,0.0,62.0,2016.0,0
7313,clearest blue - gryffin remix,chvrches,31xvOA46fyok6byGibC5xR,0.547,0.7929999999999999,6.0,-6.915,1.0,0.0352,0.0561,0.111,0.0825,0.317,116.015,259440.0,4.0,0.0,45.0,2015.0,0
7314,another you,armin van buuren,1u6LOWtdWA2wwa3CryIBsS,0.59,0.647,6.0,-5.06,0.0,0.033,0.00809,4.3e-05,0.0921,0.39,127.979,192307.0,4.0,0.0,55.0,2015.0,0
7315,thinking of you - roulsen radio edit,heart fx,4z01Jhuud1IRGVU2aj49ij,0.797,0.871,8.0,-2.275,1.0,0.0353,0.186,0.0263,0.0775,0.653,127.013,169759.0,4.0,0.0,33.0,2016.0,0
7316,big bang - radio edit,marsal ventura,4DAhWOXkEhY2fKbVIdSnLD,0.628,0.8690000000000001,6.0,-6.5779999999999985,0.0,0.051,0.0312,0.0076799999999999985,0.13699999999999998,0.446,131.042,236333.0,4.0,0.0,31.0,2015.0,0
7317,automatic,zhu,1NB0VPwAw6Rx8b9qvDKB5M,0.7909999999999999,0.679,6.0,-6.879,1.0,0.0511,0.0129,0.0921,0.364,0.73,121.993,230720.0,4.0,0.0,54.0,2015.0,0
7318,take me home - tiësto remix,jess glynne,5aO8NoVDDUOkxWtv4lS5oM,0.695,0.871,6.0,-5.245,0.0,0.0318,0.0167,0.0,0.113,0.486,127.963,315471.0,4.0,0.0,54.0,2015.0,0
7319,ready for action - radio mix,dimitri vegas & like mike,0Qv5qTV99tE5tRo5Kqde4D,0.639,0.973,10.0,-4.644,0.0,0.107,0.00403,0.00336,0.336,0.168,130.046,224769.0,4.0,0.0,49.0,2017.0,0
7320,bassline riddim,vato gonzalez,6LyWPRjhT7zERlo66gZ6LN,0.846,0.879,1.0,-5.522,1.0,0.0925,0.512,3.03e-05,0.0703,0.612,126.081,155667.0,4.0,0.0,54.0,2018.0,0
7321,frozen ground,ilan bluestone,05XlVI5hWtEsFCXADJo9Ml,0.624,0.792,1.0,-5.818,0.0,0.0884,0.00659,0.000456,0.301,0.219,130.001,222251.0,4.0,0.0,32.0,2018.0,0
7322,be here now,brennan heart,5Yldt1EiD9XTfZPMLfIW86,0.557,0.703,8.0,-2.062,0.0,0.0277,0.203,0.000156,0.0927,0.228,150.037,233600.0,4.0,0.0,50.0,2016.0,0
7323,beats knockin (feat. fly boi keno),jack ü,4gwF1NiLbZl2uKJDS3AX9O,0.8140000000000001,0.951,11.0,-1.981,1.0,0.0715,0.0118,0.0,0.628,0.264,104.003,173077.0,4.0,0.0,53.0,2015.0,0
7324,meteorite (feat. scott irribarra),dj who,6VEBKtKaAm3xoNmWoXBj1R,0.642,0.6609999999999999,11.0,-4.517,0.0,0.0674,0.103,0.0,0.7020000000000001,0.35600000000000004,129.977,216660.0,4.0,0.0,34.0,2015.0,0
7325,house work,jax jones,6VcVJ7YddkP6elt9Ym8c50,0.759,0.947,11.0,-5.261,0.0,0.0655,0.253,0.255,0.0498,0.726,123.964,157208.0,4.0,0.0,52.0,2016.0,0
7326,escarole,cash cash,2M6VwLNz4eIlOph0xUF7lW,0.6579999999999999,0.938,11.0,-4.305,1.0,0.0589,0.00165,0.0379,0.851,0.645,124.956,240773.0,4.0,1.0,26.0,2016.0,0
7327,gole bee goldoon,googoosh,563j8FtNp7BFarAy0uGp3Q,0.487,0.389,7.0,-9.462,0.0,0.0437,0.776,0.000674,0.0929,0.49,131.594,265773.0,4.0,0.0,40.0,2005.0,0
7328,gole yakh,kourosh yaghmaei,1C8RHwk3q455M7hpihnzJJ,0.408,0.5539999999999999,9.0,-6.7070000000000025,0.0,0.0268,0.84,0.000266,0.171,0.49,171.512,306760.0,4.0,0.0,45.0,2011.0,0
7329,age ye rooz,faramarz aslani,4MMYXKETf13DmQ6NlmnxJm,0.472,0.317,7.0,-14.995,1.0,0.0388,0.835,0.0,0.131,0.715,87.5,240160.0,4.0,0.0,45.0,2008.0,0
7330,cheshme man,dariush,567pa89CGdOa0QLVTPvv4i,0.451,0.232,11.0,-14.34,0.0,0.0365,0.961,0.00388,0.133,0.309,76.038,297080.0,3.0,0.0,42.0,1991.0,0
7331,nazi naz kon,ebi,05DB7X5RlVGBzNff2MquhC,0.51,0.565,11.0,-8.542,0.0,0.0484,0.418,0.0,0.107,0.515,133.179,316627.0,4.0,0.0,36.0,1991.0,0
7332,makhlough,googoosh,45bsaWbpYBd7VdNxBwY3qe,0.563,0.562,7.0,-9.502,1.0,0.214,0.645,0.0,0.108,0.623,101.463,229040.0,4.0,0.0,42.0,2008.0,0
7333,rood khooneha,ramesh,2uTVfdDYKYhRKThDlcBDD0,0.607,0.575,7.0,-9.777,0.0,0.099,0.356,6.57e-06,0.0608,0.769,78.35,239013.0,4.0,0.0,37.0,1995.0,0
7334,soghati,hayedeh,2SbjTkzyw8Yt9vgHIe2ciP,0.205,0.657,1.0,-4.392,0.0,0.0331,0.901,0.0,0.13699999999999998,0.177,157.922,369147.0,3.0,0.0,42.0,1991.0,0
7335,havar havar,kourosh yaghmaei,7xoxBDDv0CTZuVARxQ7I2F,0.638,0.468,8.0,-10.365,1.0,0.0603,0.726,0.0013,0.0993,0.62,90.388,225880.0,3.0,0.0,34.0,2011.0,0
7336,chra nemiraghassy,viguen,6SInUXYcKLtmODUk8W8UCW,0.6779999999999999,0.363,7.0,-13.988,0.0,0.0807,0.986,0.397,0.115,0.627,62.601000000000006,213707.0,4.0,0.0,43.0,2008.0,0
7337,gharibe ashena,googoosh,6VbjG4GCKlofrkUuTeHaWE,0.435,0.4,9.0,-9.434,0.0,0.0326,0.755,0.0,0.0647,0.555,79.709,237218.0,4.0,0.0,38.0,1995.0,0
7338,gole sang,anoushirvan rohani,7bl6zqSKHaCqKWmu6MMhp0,0.34700000000000003,0.528,4.0,-10.073,0.0,0.0393,0.629,8.98e-06,0.0761,0.385,122.678,335334.0,4.0,0.0,34.0,1970.0,0
7339,shabeh eshgh,hayedeh,0Yd8fy2FTqR35UCBMGTtNw,0.591,0.522,4.0,-10.939,0.0,0.063,0.826,5.09e-06,0.248,0.871,76.084,342893.0,4.0,0.0,42.0,2008.0,0
7340,soltane ghalbha,aref,1q4U2zOXyMAlVoA5stAN04,0.261,0.626,4.0,-5.585,0.0,0.0355,0.703,8.18e-05,0.336,0.358,168.34799999999996,279693.0,3.0,0.0,36.0,1993.0,0
7341,nefrin,sattar (abdulhassan sattarpour),0QVj4PojMcqdmTXa5w9yyv,0.542,0.37,2.0,-9.97,1.0,0.0875,0.798,0.0,0.441,0.556,149.69799999999995,307644.0,4.0,0.0,23.0,2006.0,0
7342,ey eshgh,dariush,6yWBRHb4uwQp7kZLn07pc5,0.354,0.391,2.0,-8.199,0.0,0.0341,0.859,0.00106,0.154,0.395,150.746,369120.0,4.0,0.0,38.0,2004.0,0
